,DATA,POTENCIA,RADIACAO,TEMPERATURA,P/R,R/P
2892,2020-02-19 10,54.3,100445.0,22.7,,1849.815837937385
2893,2020-02-19 11,52.62000000000001,626391.0,23.9,,11904.047890535916
2894,2020-02-19 12,48.24,1081241.0,24.8,,22413.785240464345
2895,2020-02-19 13,49.58,2255239.0,28.3,,45486.86970552642
2896,2020-02-19 14,57.81999999999999,2671781.0,28.8,,46208.5956416465
2897,2020-02-19 15,57.32,1867312.0,30.1,,32576.971388695045
2898,2020-02-19 16,51.66,2953.92,30.5,,57.18002322880372
2899,2020-02-19 17,41.86,2831935.0,30.7,,67652.53225035834
2900,2020-02-19 18,36.02,988878.0,30.5,,27453.581343697944
2901,2020-02-19 19,28.96,1467279.0,29.6,,50665.71132596685
2902,2020-02-19 20,26.78,243483.0,26.2,,9091.971620612398
2903,2020-02-19 21,25.360000000000007,54929.0,25.0,,2165.9700315457408
2904,2020-02-20 09,40.74,571.0,20.9,,14.015709376534119
2905,2020-02-20 10,46.14,304067.0,22.5,,6590.095361941916
2906,2020-02-20 11,43.24,555724.0,23.3,,12852.081406105457
2907,2020-02-20 12,38.3,949477.0,24.4,,24790.52219321149
2908,2020-02-20 13,38.86,2041073.0,26.9,,52523.75193000515
2909,2020-02-20 14,39.64,3086387.0,28.8,,77860.41876892028
2910,2020-02-20 15,37.36,2968774.0,28.9,,79463.9721627409
2911,2020-02-20 16,37.42,3586202.0,30.8,,95836.50454302512
2912,2020-02-20 17,30.28,635112.0,21.4,,20974.63672391017
2913,2020-02-20 18,24.84,743576.0,22.3,,29934.62157809984
2914,2020-02-20 19,24.02,1282735.0,25.9,,53402.78934221482
2915,2020-02-20 20,20.76,1447.42,27.3,,69.72157996146436
2916,2020-02-20 21,16.5,305093.0,25.4,,18490.484848484848
2917,2020-02-21 10,44.58,282551.0,22.4,,6338.0663974876625
2918,2020-02-21 11,41.86,1071906.0,25.2,,25606.927854753943
2919,2020-02-21 12,36.3,1840106.0,26.7,,50691.62534435262
2920,2020-02-21 13,34.94,2308.58,27.2,,66.07269605037207
2921,2020-02-21 14,37.02,2528099.0,27.2,,68290.08643976228
2922,2020-02-21 15,35.2,3327348.0,29.4,,94526.93181818181
2923,2020-02-21 16,24.92,3242.33,29.4,,130.10955056179773
2924,2020-02-21 17,27.44,2618861.0,30.8,,95439.54081632652
2925,2020-02-21 18,19.22,2580844.0,31.2,,134279.08428720085
2926,2020-02-21 19,17.66,1694229.0,29.5,,95935.95696489241
2927,2020-02-21 20,17.34,808402.0,28.5,,46620.64590542099
2928,2020-02-21 21,15.8,205536.0,27.8,,13008.607594936708
2929,2020-02-21 22,14.3,25323.0,24.3,,1770.8391608391607
2930,2020-02-22 10,21.48,111.07,22.3,,5.170856610800745
2931,2020-02-22 11,21.54,272316.0,22.9,,12642.339832869082
2932,2020-02-22 12,19.68,646973.0,24.3,,32874.64430894309
2933,2020-02-22 13,19.22,1382038.0,26.8,,71906.24349635796
2934,2020-02-22 14,18.72,2511504.0,27.8,,134161.53846153847
2935,2020-02-22 15,18.72,3231888.0,29.6,,172643.58974358975
2936,2020-02-22 16,17.96,3062282.0,29.9,,170505.6792873051
2937,2020-02-22 17,16.86,965037.0,26.3,,57238.25622775801
2938,2020-02-22 18,16.4,1017809.0,26.6,,62061.52439024391
2939,2020-02-22 19,18.14,540333.0,26.3,,29786.824696802647
2940,2020-02-22 20,16.5,309413.0,25.9,,18752.303030303032
2941,2020-02-22 21,16.12,136622.0,24.8,,8475.31017369727
2942,2020-02-22 22,16.0,10866.0,23.0,,679.125
2943,2020-02-23 05,14.52,152.0,20.7,,10.46831955922865
2944,2020-02-23 10,19.04,143147.0,21.1,,7518.2247899159665
2945,2020-02-23 11,19.46,760719.0,22.9,,39091.41829393628
2946,2020-02-23 12,19.96,999917.0,24.0,,50096.04208416834
2947,2020-02-23 13,20.82,1408943.0,25.8,,67672.57444764649
2948,2020-02-23 14,19.64,2340469.0,27.7,,119168.48268839103
2949,2020-02-23 15,19.14,3059463.0,28.6,,159846.5517241379
2950,2020-02-23 16,19.4,3540577.0,29.7,,182503.96907216497
2951,2020-02-23 17,20.16,2823273.0,29.7,,140043.30357142858
2952,2020-02-23 18,18.88,2933581.0,31.8,,155380.3495762712
2953,2020-02-23 19,20.1,2259029.0,30.0,,112389.50248756217
2954,2020-02-23 20,18.020000000000003,526312.0,26.6,,29207.103218645945
2955,2020-02-23 21,17.0,294436.0,23.1,,17319.764705882353
2956,2020-02-23 22,16.96,5053.0,23.3,,297.936320754717
2957,2020-02-24 10,24.94,87109.0,21.4,,3492.7425821972734
2958,2020-02-24 11,24.98,256205.0,22.0,,10256.40512409928
2959,2020-02-24 12,22.96,738061.0,23.8,,32145.51393728223
2960,2020-02-24 13,22.94,1390159.0,25.0,,60599.78204010462
2961,2020-02-24 14,21.54,1243555.0,25.8,,57732.35840297122
2962,2020-02-24 15,21.42,1041236.0,22.4,,48610.45751633986
2963,2020-02-24 16,20.56,788849.0,22.9,,38368.14202334631
2964,2020-02-24 17,19.76,657626.0,23.3,,33280.66801619433
2965,2020-02-24 18,18.6,653288.0,23.8,,35123.01075268817
2966,2020-02-24 19,18.46,771017.0,24.0,,41766.9014084507
2967,2020-02-24 20,17.74,990684.0,25.5,,55844.6448703495
2968,2020-02-24 21,17.28,332355.0,23.4,,19233.50694444444
2969,2020-02-24 22,16.82,26429.0,22.0,,1571.2841854934602
2970,2020-02-25 10,19.54,94193.0,21.3,,4820.522006141249
2971,2020-02-25 11,20.22,434254.0,22.4,,21476.458951533135
2972,2020-02-25 12,20.02,1459235.0,25.8,,72888.86113886115
2973,2020-02-25 13,20.16,2355452.0,28.3,,116837.89682539682
2974,2020-02-25 14,18.74,3256.14,30.3,,173.75346851654217
2975,2020-02-25 15,18.38,3450.83,30.4,,187.74918389553864
2976,2020-02-25 16,18.94,2771607.0,30.7,,146336.166842661
2977,2020-02-25 17,19.64,1431284.0,29.3,,72875.96741344195
2978,2020-02-25 18,19.28,1788865.0,31.6,,92783.45435684647
2979,2020-02-25 19,19.12,2123809.0,31.5,,111077.87656903765
2980,2020-02-25 20,19.06,1317721.0,30.7,,69135.41448058763
2981,2020-02-25 21,17.9,225957.0,28.4,,12623.296089385476
2982,2020-02-25 22,17.54,15245.0,27.4,,869.1562143671608
2983,2020-02-26 10,25.56,50644.0,22.0,,1981.377151799687
2984,2020-02-26 11,25.9,498431.0,23.4,,19244.440154440155
2985,2020-02-26 12,25.1,1328307.0,25.6,,52920.59760956175
2986,2020-02-26 13,27.98,1995174.0,27.0,,71307.1479628306
2987,2020-02-26 14,31.6,2048768.0,28.6,,64834.43037974683
2988,2020-02-26 15,33.44,3524118.0,29.3,,105386.30382775121
2989,2020-02-26 16,30.44,3385951.0,30.0,,111233.6070959264
2990,2020-02-26 17,25.9,2756367.0,30.4,,106423.4362934363
2991,2020-02-26 18,21.62,2889529.0,30.4,,133650.74005550417
2992,2020-02-26 19,19.4,619135.0,23.4,,31914.17525773196
2993,2020-02-26 20,18.040000000000006,837776.0,24.1,,46439.91130820398
2994,2020-02-26 21,17.0,102436.0,23.9,,6025.64705882353
2995,2020-02-26 22,16.94,2521.0,23.6,,148.8193624557261
2996,2020-02-27 10,48.76,158686.0,21.3,,3254.4298605414274
2997,2020-02-27 11,48.74000000000001,942667.0,24.5,,19340.726302831346
2998,2020-02-27 12,43.44000000000001,2009301.0,27.1,,46254.62707182319
2999,2020-02-27 13,39.12000000000001,2306557.0,27.9,,58961.06850715745
3000,2020-02-27 14,39.02,1985719.0,28.6,,50889.77447462839
3001,2020-02-27 15,39.18,1919695.0,23.7,,48996.80959673303
3002,2020-02-27 16,37.84,306663.0,22.6,,8104.201902748414
3003,2020-02-27 17,27.3,378.04,22.7,,13.847619047619048
3004,2020-02-27 18,23.24,345674.0,23.6,,14874.09638554217
3005,2020-02-27 19,21.12,879087.0,25.4,,41623.4375
3006,2020-02-27 20,20.24,659.6,25.7,,32.58893280632412
3007,2020-02-27 21,19.96,213488.0,24.5,,10695.791583166332
3008,2020-02-27 22,18.98,2283.0,24.4,,120.2845100105374
3009,2020-02-28 10,48.22,77264.0,21.6,,1602.32268768146
3010,2020-02-28 11,47.1,290636.0,22.5,,6170.615711252653
3011,2020-02-28 12,42.8,1284007.0,25.9,,30000.16355140187
3012,2020-02-28 13,41.6,2264733.0,27.7,,54440.69711538462
3013,2020-02-28 14,42.56,2399412.0,27.4,,56377.161654135336
3014,2020-02-28 15,38.1,2701797.0,28.7,,70913.30708661416
3015,2020-02-28 16,34.440000000000005,1323.32,26.2,,38.4239256678281
3016,2020-02-28 17,25.66,514054.0,24.2,,20033.28137178488
3017,2020-02-28 18,18.76,119158.0,23.1,,6351.705756929637
3018,2020-02-28 19,19.0,111554.0,21.6,,5871.263157894737
3019,2020-02-28 20,17.279999999999998,129776.0,21.8,,7510.185185185186
3020,2020-02-28 21,16.259999999999998,82212.0,21.8,,5056.08856088561
3021,2020-02-28 22,15.62,4022.0,21.9,,257.49039692701666
3022,2020-02-29 10,18.82,11738.0,21.4,,623.6981934112646
3023,2020-02-29 12,22.64,289059.0,21.3,,12767.62367491166
3024,2020-02-29 13,25.12,561709.0,22.2,,22361.027070063694
3025,2020-02-29 14,24.9,1046038.0,23.2,,42009.558232931726
3026,2020-02-29 15,23.2,960095.0,24.1,,41383.4051724138
3027,2020-02-29 16,18.6,1779006.0,26.0,,95645.48387096773
3028,2020-02-29 17,19.12,1350357.0,26.5,,70625.3661087866
3029,2020-02-29 18,18.7,1775473.0,26.2,,94945.08021390374
3030,2020-02-29 19,19.12,823733.0,23.7,,43082.26987447699
3031,2020-02-29 20,17.32,815.68,24.5,,47.094688221709006
3032,2020-02-29 21,16.18,190602.0,22.0,,11780.09888751545
3033,2020-02-29 22,14.98,9497.0,21.7,,633.9786381842456
3034,2020-03-01 10,17.36,109443.0,20.8,,6304.320276497696
3035,2020-03-01 11,17.32,804546.0,22.9,,46451.847575057735
3036,2020-03-01 12,17.0,1767651.0,25.6,,103979.4705882353
3037,2020-03-01 13,17.4,1801411.0,26.5,,103529.36781609197
3038,2020-03-01 14,16.299999999999994,1320.25,26.4,,80.99693251533745
3039,2020-03-01 15,17.3,1733079.0,28.0,,100177.97687861271
3040,2020-03-01 16,16.939999999999998,3188648.0,29.5,,188231.8772136954
3041,2020-03-01 17,16.519999999999996,1455874.0,25.6,,88127.96610169494
3042,2020-03-01 18,15.08,1228.4,25.6,,81.45888594164457
3043,2020-03-01 19,16.5,1298857.0,24.2,,78718.60606060606
3044,2020-03-01 20,16.3,841.72,24.1,,51.63926380368098
3045,2020-03-01 21,15.16,313199.0,24.9,,20659.564643799473
3046,2020-03-01 22,15.46,8574.0,23.6,,554.5924967658473
3047,2020-03-02 10,49.52,33444.0,21.2,,675.3634894991922
3048,2020-03-02 11,48.18000000000001,291107.0,22.1,,6042.071398920713
3049,2020-03-02 12,44.10000000000001,367232.0,20.8,,8327.256235827663
3050,2020-03-02 13,38.64,1325596.0,22.3,,34306.31469979296
3051,2020-03-02 14,47.12000000000001,483493.0,21.7,,10260.887096774191
3052,2020-03-02 15,48.82,1677881.0,23.5,,34368.721835313394
3053,2020-03-02 16,54.36000000000001,2560662.0,25.4,,47105.629139072844
3054,2020-03-02 17,41.78,2758461.0,27.2,,66023.48013403542
3055,2020-03-02 18,27.34,2430988.0,27.3,,88916.89831748354
3056,2020-03-02 19,23.96,1500034.0,26.8,,62605.75959933222
3057,2020-03-02 20,21.74,1468065.0,26.6,,67528.28886844526
3058,2020-03-02 21,20.04,207363.0,24.6,,10347.45508982036
3059,2020-03-02 22,18.82,6756.0,21.9,,358.97980871413387
3060,2020-03-03 09,40.52,219.0,20.7,,5.404738400789733
3061,2020-03-03 10,43.02,77847.0,20.9,,1809.5536959553694
3062,2020-03-03 11,38.64,720261.0,23.0,,18640.2950310559
3063,2020-03-03 12,37.52,735919.0,24.0,,19614.04584221748
3064,2020-03-03 13,38.66,2299044.0,26.9,,59468.28763579928
3065,2020-03-03 14,44.26,2691769.0,27.5,,60817.19385449616
3066,2020-03-03 15,39.96,3581105.0,29.2,,89617.24224224224
3067,2020-03-03 16,39.74,1714.38,28.4,,43.139909411172624
3068,2020-03-03 17,35.28,1660813.0,28.5,,47075.19841269841
3069,2020-03-03 18,27.02,497.43,22.4,,18.409696521095487
3070,2020-03-03 19,23.480000000000004,1055184.0,25.2,,44939.69335604769
3071,2020-03-03 20,20.42,1484721.0,27.4,,72709.15768854064
3072,2020-03-03 21,18.32,339151.0,23.4,,18512.609170305677
3073,2020-03-03 22,17.44,14356.0,21.6,,823.1651376146789
3074,2020-03-04 10,43.22,163347.0,20.6,,3779.4308190652478
3075,2020-03-04 11,43.36,338126.0,21.7,,7798.108856088561
3076,2020-03-04 12,41.28,1234567.0,23.6,,29907.146317829458
3077,2020-03-04 13,38.72,2001956.0,25.9,,51703.409090909096
3078,2020-03-04 14,44.12,2849229.0,27.5,,64579.07978241161
3079,2020-03-04 15,43.76,3111626.0,28.6,,71106.62705667276
3080,2020-03-04 16,39.82,1183.72,26.5,,29.72677046710196
3081,2020-03-04 17,31.74,1709065.0,27.9,,53845.778197857595
3082,2020-03-04 18,26.14,1902.26,28.1,,72.77199693955623
3083,2020-03-04 19,23.82,2016694.0,31.0,,84663.89588581024
3084,2020-03-04 20,21.72,665255.0,24.0,,30628.683241252304
3085,2020-03-04 21,19.08,320803.0,23.6,,16813.574423480084
3086,2020-03-05 10,52.72,165429.0,20.7,,3137.8793626707134
3087,2020-03-05 11,45.98,500609.0,21.8,,10887.5380600261
3088,2020-03-05 12,41.46,1350891.0,24.4,,32582.995658465992
3089,2020-03-05 13,40.42,1965095.0,26.5,,48616.89757545769
3090,2020-03-05 14,42.2,1669303.0,26.7,,39556.943127962084
3091,2020-03-05 15,40.94,2867694.0,28.3,,70046.26282364436
3092,2020-03-05 16,39.8,2400.62,29.6,,60.31708542713568
3093,2020-03-05 17,34.08,2020572.0,29.2,,59289.08450704226
3094,2020-03-05 18,30.22,1847285.0,27.3,,61127.895433487756
3095,2020-03-05 19,25.4,415.39,25.1,,16.353937007874016
3096,2020-03-05 20,18.76,174284.0,23.7,,9290.191897654584
3097,2020-03-05 21,17.32,196921.0,23.3,,11369.572748267898
3098,2020-03-05 22,17.16,2693.0,22.9,,156.93473193473193
3099,2020-03-06 10,51.81999999999999,174712.0,21.2,,3371.516788884601
3100,2020-03-06 11,45.3,587124.0,22.3,,12960.794701986755
3101,2020-03-06 12,39.78,1562016.0,24.5,,39266.36500754148
3102,2020-03-06 13,38.3,1643565.0,25.2,,42912.924281984335
3103,2020-03-06 14,39.5,940229.0,24.8,,23803.26582278481
3104,2020-03-06 15,38.68,480876.0,25.0,,12432.16132368149
3105,2020-03-06 16,39.26,1095.87,25.0,,27.913143148242483
3106,2020-03-06 17,29.14,1212461.0,24.8,,41608.13315030885
3107,2020-03-06 18,24.5,1236299.0,25.5,,50461.183673469386
3108,2020-03-06 19,20.42,1656809.0,25.4,,81136.5817825661
3109,2020-03-06 20,18.78,487985.0,24.7,,25984.291799787006
3110,2020-03-06 21,17.86,141.44,24.1,,7.919372900335946
3111,2020-03-07 10,29.5,99057.0,20.7,,3357.864406779661
3112,2020-03-07 11,29.0,408727.0,21.7,,14094.034482758621
3113,2020-03-07 12,28.42,639857.0,23.1,,22514.320900774102
3114,2020-03-07 13,30.06,2148159.0,25.9,,71462.375249501
3115,2020-03-07 14,32.44,2241028.0,27.3,,69082.2441430333
3116,2020-03-07 15,30.86,2460502.0,27.0,,79731.10823071939
3117,2020-03-07 16,29.68,2679971.0,28.7,,90295.51886792453
3118,2020-03-07 17,26.14,1844538.0,27.9,,70563.81025248661
3119,2020-03-07 18,19.48,1764205.0,28.3,,90564.93839835729
3120,2020-03-07 19,19.04,1840225.0,29.1,,96650.47268907563
3121,2020-03-07 20,17.88,1044573.0,28.3,,58421.30872483222
3122,2020-03-07 21,17.36,289512.0,27.2,,16676.958525345624
3123,2020-03-07 22,16.619999999999994,7846.0,24.7,,472.08182912154047
3124,2020-03-08 10,27.36,155086.0,22.5,,5668.347953216375
3125,2020-03-08 11,27.32,1053596.0,25.0,,38565.00732064422
3126,2020-03-08 12,27.24,1910029.0,26.4,,70118.5389133627
3127,2020-03-08 13,26.5,2649618.0,28.4,,99985.58490566038
3128,2020-03-08 14,26.32,2745.76,28.0,,104.32218844984803
3129,2020-03-08 15,25.24,3006587.0,30.0,,119119.92868462758
3130,2020-03-08 16,25.34,2501346.0,29.1,,98711.36543014996
3131,2020-03-08 17,26.08,1330014.0,30.2,,50997.469325153375
3132,2020-03-08 18,23.4,1075067.0,28.2,,45943.03418803419
3133,2020-03-08 19,21.82,1464662.0,29.8,,67124.74793767185
3134,2020-03-08 20,19.82,915074.0,29.1,,46169.22300706357
3135,2020-03-08 21,18.04,190131.0,28.1,,10539.41241685144
3136,2020-03-08 22,17.72,5854.0,25.2,,330.36117381489845
3137,2020-03-09 10,59.44000000000001,160614.0,20.5,,2702.119784656796
3138,2020-03-09 11,57.12,905826.0,22.9,,15858.298319327732
3139,2020-03-09 12,50.4,1704043.0,25.7,,33810.37698412698
3140,2020-03-09 13,52.64,2168.12,27.4,,41.18768996960486
3141,2020-03-09 14,58.16,2946955.0,28.6,,50669.790233837695
3142,2020-03-09 15,44.12000000000001,2675015.0,29.3,,60630.43970988212
3143,2020-03-09 16,37.16,2840.02,30.7,,76.42680301399355
3144,2020-03-09 17,33.3,2536884.0,31.9,,76182.7027027027
3145,2020-03-09 18,31.96,1267727.0,30.2,,39666.05131414268
3146,2020-03-09 19,28.68,1068351.0,30.9,,37250.73221757322
3147,2020-03-09 20,24.78,910417.0,30.2,,36739.99192897498
3148,2020-03-09 21,20.26,228222.0,28.7,,11264.659427443237
3149,2020-03-09 22,19.28,12414.0,26.9,,643.8796680497925
3150,2020-03-10 10,57.67999999999999,170024.0,20.5,,2947.711511789182
3151,2020-03-10 11,50.12,1016861.0,24.1,,20288.527533918597
3152,2020-03-10 12,44.26,1908715.0,27.9,,43125.05648441031
3153,2020-03-10 13,48.7,2354.04,27.8,,48.337577002053386
3154,2020-03-10 14,53.02,2207872.0,28.6,,41642.24820822331
3155,2020-03-10 15,52.12,1082622.0,29.1,,20771.71910974674
3156,2020-03-10 16,48.94000000000001,2012571.0,29.6,,41123.232529628105
3157,2020-03-10 17,34.660000000000004,2279348.0,30.2,,65763.06982111944
3158,2020-03-10 18,28.98,1922807.0,32.4,,66349.44789510006
3159,2020-03-10 19,26.42,1476298.0,29.9,,55878.046934140795
3160,2020-03-10 20,22.24,271389.0,29.0,,12202.742805755397
3161,2020-03-10 21,20.9,182401.0,28.6,,8727.32057416268
3162,2020-03-10 22,20.3,5431.0,26.3,,267.53694581280786
3163,2020-03-11 10,52.66,150558.0,23.3,,2859.0581086213447
3164,2020-03-11 11,50.88,501989.0,24.2,,9866.136006289307
3165,2020-03-11 12,46.2,1279205.0,26.6,,27688.41991341991
3166,2020-03-11 13,48.04,2308141.0,28.3,,48046.23230641132
3167,2020-03-11 14,49.62000000000001,2755026.0,29.5,,55522.490931076165
3168,2020-03-11 15,46.34,2954026.0,30.2,,63746.78463530427
3169,2020-03-11 16,42.32,3356455.0,31.2,,79311.31852551985
3170,2020-03-11 17,35.78,2595778.0,31.3,,72548.29513694801
3171,2020-03-11 18,30.74,2146544.0,31.2,,69829.01756668836
3172,2020-03-11 19,31.06,1980054.0,32.4,,63749.323889246625
3173,2020-03-11 20,26.52,1132897.0,30.6,,42718.58974358974
3174,2020-03-11 21,22.06,155367.0,28.8,,7042.928377153219
3175,2020-03-12 10,53.53999999999999,174101.0,23.9,,3251.7930519237957
3176,2020-03-12 11,51.32,1054.86,25.4,,20.55455962587685
3177,2020-03-12 12,43.56,1834121.0,28.1,,42105.62442607897
3178,2020-03-12 13,44.03999999999999,2796.38,29.7,,63.49636693914624
3179,2020-03-12 14,46.56,2962396.0,29.8,,63625.34364261168
3180,2020-03-12 15,47.58,1342722.0,29.3,,28220.302648171502
3181,2020-03-12 16,43.34,2480775.0,30.8,,57239.84771573604
3182,2020-03-12 17,32.739999999999995,2251277.0,30.8,,68762.27855833844
3183,2020-03-12 18,25.16,1754789.0,30.4,,69745.1907790143
3184,2020-03-12 19,22.879999999999995,881518.0,30.6,,38527.884615384624
3185,2020-03-12 20,20.200000000000006,749336.0,29.1,,37095.84158415841
3186,2020-03-12 21,19.1,90825.0,26.1,,4755.235602094241
3187,2020-03-13 10,52.76000000000001,148781.0,21.9,,2819.9583017437444
3188,2020-03-13 11,49.94,1031711.0,25.2,,20659.01081297557
3189,2020-03-13 12,43.40000000000001,1903387.0,27.1,,43856.843317972336
3190,2020-03-13 13,43.98,2682897.0,29.6,,61002.66030013643
3191,2020-03-13 14,44.94,3214.33,29.2,,71.52492211838006
3192,2020-03-13 15,44.6,3477879.0,31.4,,77979.34977578475
3193,2020-03-13 16,39.28,3283989.0,31.0,,83604.60794297353
3194,2020-03-13 17,31.24,2724.49,31.0,,87.21158770806657
3195,2020-03-13 18,26.42,2282003.0,27.2,,86374.07267221801
3196,2020-03-13 19,22.24,237913.0,26.0,,10697.526978417267
3197,2020-03-13 20,21.0,216281.0,26.0,,10299.095238095239
3198,2020-03-13 21,19.12,95816.0,25.2,,5011.297071129707
3199,2020-03-13 22,18.58,4495.0,24.3,,241.92680301399358
3200,2020-03-14 10,25.1,145469.0,22.2,,5795.577689243028
3201,2020-03-14 11,24.74,1037187.0,25.2,,41923.484236054974
3202,2020-03-14 12,25.06,1901375.0,28.0,,75872.90502793297
3203,2020-03-14 13,25.200000000000006,1876061.0,27.9,,74446.86507936506
3204,2020-03-14 14,24.5,2311938.0,30.5,,94364.8163265306
3205,2020-03-14 15,24.16,2758.32,31.9,,114.16887417218544
3206,2020-03-14 16,22.5,2730886.0,31.2,,121372.71111111112
3207,2020-03-14 17,23.12,2674331.0,30.8,,115671.75605536332
3208,2020-03-14 18,22.1,2610596.0,32.8,,118126.51583710406
3209,2020-03-14 19,22.040000000000006,1508499.0,31.3,,68443.69328493645
3210,2020-03-14 20,20.66,201863.0,27.6,,9770.716360116166
3211,2020-03-14 21,19.14,257666.0,27.2,,13462.173458725183
3212,2020-03-14 22,19.24,5335.0,25.1,,277.2869022869023
3213,2020-03-15 10,19.12,225711.0,23.0,,11804.968619246862
3214,2020-03-15 11,20.18,1362619.0,25.6,,67523.24083250744
3215,2020-03-15 12,21.0,2042235.0,28.1,,97249.28571428571
3216,2020-03-15 13,22.32,2559271.0,29.1,,114662.67921146953
3217,2020-03-15 14,20.22,3144702.0,30.1,,155524.33234421365
3218,2020-03-15 15,19.4,3431927.0,31.0,,176903.45360824742
3219,2020-03-15 16,19.68,2334.35,31.0,,118.61534552845528
3220,2020-03-15 17,19.42,3136616.0,32.4,,161514.72708547887
3221,2020-03-15 18,19.28,2697747.0,30.8,,139924.63692946057
3222,2020-03-15 19,19.24,878139.0,29.8,,45641.32016632017
3223,2020-03-15 20,18.34,290664.0,26.0,,15848.636859323882
3224,2020-03-15 21,17.880000000000006,118105.0,24.4,,6605.425055928409
3225,2020-03-15 22,17.380000000000006,2177.0,23.7,,125.25891829689293
3226,2020-03-16 10,44.96,151271.0,20.2,,3364.568505338078
3227,2020-03-16 11,44.94000000000001,1020064.0,23.6,,22698.3533600356
3228,2020-03-16 12,47.9,1880431.0,25.5,,39257.43215031315
3229,2020-03-16 13,50.26,2628137.0,28.3,,52290.8276959809
3230,2020-03-16 14,52.6,3274.0,29.4,,62.24334600760456
3231,2020-03-16 15,51.76,3074835.0,29.1,,59405.62210200928
3232,2020-03-16 16,48.9,2433738.0,29.0,,49769.69325153375
3233,2020-03-16 17,39.36,2273668.0,30.2,,57765.955284552845
3234,2020-03-16 18,32.04,1767907.0,31.3,,55178.12109862672
3235,2020-03-16 19,28.16,2142311.0,31.4,,76076.38494318182
3236,2020-03-16 20,26.840000000000003,459019.0,27.7,,17102.049180327867
3237,2020-03-16 21,23.54,65476.0,26.8,,2781.478334749363
3238,2020-03-17 10,41.32,142364.0,20.6,,3445.40174249758
3239,2020-03-17 11,42.64,1026295.0,24.3,,24068.832082551595
3240,2020-03-17 12,38.25999999999999,1881463.0,26.9,,49175.71876633561
3241,2020-03-17 13,37.76,2613339.0,29.0,,69209.18961864407
3242,2020-03-17 14,38.16,3097015.0,30.1,,81158.67400419289
3243,2020-03-17 15,37.74,2796819.0,30.2,,74107.55166931637
3244,2020-03-17 16,35.24,2558418.0,32.2,,72599.82973893303
3245,2020-03-17 17,32.739999999999995,3181827.0,32.8,,97184.69761759318
3246,2020-03-17 18,24.06,3018318.0,32.6,,125449.6259351621
