,DATA,POTENCIA,RADIACAO,TEMPERATURA,P/R,R/P
614,2019-08-02 14,37.92,2343577.0,31.5,,61803.190928270036
615,2019-08-02 15,34.96,2400785.0,31.2,,68672.33981693364
616,2019-08-02 16,30.78,1818.54,31.1,,59.081871345029235
617,2019-08-02 17,26.86,2063243.0,31.8,,76814.70588235294
618,2019-08-02 18,25.42,1286729.0,30.7,,50618.764752163646
619,2019-08-02 19,24.48,1194471.0,32.6,,48793.75
620,2019-08-02 20,24.12,736667.0,30.7,,30541.7495854063
621,2019-08-02 21,23.94,87.56,27.9,,3.6574770258980784
622,2019-08-02 22,23.08,0,25.4,,0.0
623,2019-08-02 23,22.36,0,23.5,,0.0
624,2019-08-03 00,21.28,0,21.8,,0.0
625,2019-08-03 01,21.1,0,20.4,,0.0
626,2019-08-03 02,21.2,0,19.4,,0.0
627,2019-08-03 03,21.18,0,18.1,,0.0
628,2019-08-03 04,21.04,0,17.1,,0.0
629,2019-08-03 05,21.46,0,16.1,,0.0
630,2019-08-03 06,21.020000000000003,0,16.1,,0.0
631,2019-08-03 07,21.16,0,18.7,,0.0
632,2019-08-03 08,22.22,0,17.5,,0.0
633,2019-08-03 09,18.54,0,16.2,,0.0
634,2019-08-03 10,22.68,22627.0,15.7,,997.663139329806
635,2019-08-03 11,23.04,461443.0,18.9,,20027.907986111113
636,2019-08-03 12,22.08,1185255.0,20.1,,53680.02717391305
637,2019-08-03 13,21.8,1835.67,22.2,,84.20504587155963
638,2019-08-03 14,21.74,2275347.0,24.4,,104661.77552897885
639,2019-08-03 15,21.42,2505677.0,25.3,,116978.3846872082
640,2019-08-03 16,25.04,2562948.0,27.8,,102354.1533546326
641,2019-08-03 17,27.86,2393996.0,28.2,,85929.50466618809
642,2019-08-03 18,24.22,2029707.0,29.2,,83802.93146160198
643,2019-08-03 19,22.72,1483758.0,29.5,,65306.25
644,2019-08-03 20,21.3,727893.0,28.0,,34173.38028169014
645,2019-08-03 21,21.06,61.73,26.1,,2.9311490978157644
646,2019-08-03 22,21.06,0,24.0,,0.0
647,2019-08-03 23,21.04,0,21.3,,0.0
648,2019-08-04 00,20.68,0,19.9,,0.0
649,2019-08-04 01,20.48,0,18.1,,0.0
650,2019-08-04 02,20.36,0,17.4,,0.0
651,2019-08-04 03,20.14,0,16.5,,0.0
652,2019-08-04 04,20.08,0,15.7,,0.0
653,2019-08-04 05,20.26,0,14.6,,0.0
654,2019-08-04 06,19.94,0,13.9,,0.0
655,2019-08-04 07,18.86,0,13.0,,0.0
656,2019-08-04 08,18.64,0,12.6,,0.0
657,2019-08-04 09,18.96,0,12.4,,0.0
658,2019-08-04 10,18.86,32259.0,12.3,,1710.4453870625664
659,2019-08-04 11,19.66,420914.0,15.6,,21409.664292980673
660,2019-08-04 12,22.44,1222.58,17.1,,54.482174688057036
661,2019-08-04 13,24.82,1867.6,19.3,,75.24576954069299
662,2019-08-04 14,19.76,2264255.0,21.5,,114587.80364372469
663,2019-08-04 15,19.9,2522845.0,23.9,,126776.13065326634
664,2019-08-04 16,20.02,2499411.0,25.0,,124845.7042957043
665,2019-08-04 17,20.28,2271273.0,26.2,,111995.71005917159
666,2019-08-04 18,21.26,1843847.0,25.6,,86728.45719661335
667,2019-08-04 19,21.38,1144136.0,25.0,,53514.312441534144
668,2019-08-04 20,20.9,529743.0,23.6,,25346.555023923447
669,2019-08-04 21,20.52,85289.0,22.7,,4156.384015594542
670,2019-08-04 22,20.22,0,21.8,,0.0
671,2019-08-04 23,20.54,0,20.6,,0.0
672,2019-08-05 00,19.880000000000006,0,19.7,,0.0
673,2019-08-05 01,19.64,0,19.1,,0.0
674,2019-08-05 02,19.92,0,18.8,,0.0
675,2019-08-05 03,19.660000000000004,0,18.2,,0.0
676,2019-08-05 04,19.48,0,17.6,,0.0
677,2019-08-05 05,19.96,0,17.3,,0.0
678,2019-08-05 06,20.18,0,16.8,,0.0
679,2019-08-05 07,25.54,0,16.3,,0.0
680,2019-08-05 08,32.12,0,15.8,,0.0
681,2019-08-05 09,37.3,0,15.4,,0.0
682,2019-08-05 10,37.9,20663.0,15.2,,545.197889182058
683,2019-08-05 11,37.78,193377.0,15.8,,5118.501852832186
684,2019-08-05 12,33.620000000000005,913434.0,19.4,,27169.363474122543
685,2019-08-05 13,33.739999999999995,1782286.0,23.9,,52824.12566686427
686,2019-08-05 14,35.44,2295402.0,26.8,,64768.67945823928
687,2019-08-05 15,36.88,1905027.0,26.4,,51654.74511930585
688,2019-08-05 16,36.32,2111231.0,27.1,,58128.606828193835
689,2019-08-05 17,30.06,2036978.0,27.9,,67763.73918829008
690,2019-08-05 18,25.46,1633484.0,29.3,,64158.83739198743
691,2019-08-05 19,22.46,1420783.0,27.4,,63258.37043633125
692,2019-08-05 20,20.66,767877.0,27.7,,37167.32817037754
693,2019-08-05 21,20.44,106322.0,26.0,,5201.663405088062
694,2019-08-05 22,19.64,0,23.4,,0.0
695,2019-08-05 23,19.1,0,21.2,,0.0
696,2019-08-06 00,18.9,0,21.1,,0.0
697,2019-08-06 01,18.6,0,20.8,,0.0
698,2019-08-06 02,18.6,0,19.3,,0.0
699,2019-08-06 03,18.48,0,20.3,,0.0
700,2019-08-06 04,18.380000000000006,0,21.1,,0.0
701,2019-08-06 05,18.72,0,21.4,,0.0
702,2019-08-06 06,18.9,0,20.8,,0.0
703,2019-08-06 07,26.98,0,20.1,,0.0
704,2019-08-06 08,35.16,0,19.4,,0.0
705,2019-08-06 09,35.96,0,18.7,,0.0
706,2019-08-06 10,35.62,16584.0,17.6,,465.5811341942729
707,2019-08-06 11,34.66,620202.0,20.8,,17893.88343912291
708,2019-08-06 12,33.480000000000004,1395824.0,22.8,,41691.27837514934
709,2019-08-06 13,35.23999999999999,1740971.0,22.9,,49403.26333711693
710,2019-08-06 14,40.9,1822766.0,24.1,,44566.405867970665
711,2019-08-06 15,42.7,1802001.0,25.2,,42201.428571428565
712,2019-08-06 16,36.86,2088552.0,27.2,,56661.74715138361
713,2019-08-06 17,32.74,1752161.0,26.9,,53517.440439828955
714,2019-08-06 18,24.38,1298428.0,26.7,,53257.916324856444
715,2019-08-06 19,17.799999999999994,1164564.0,27.4,,65424.94382022474
716,2019-08-06 20,15.62,575094.0,26.7,,36817.79769526249
717,2019-08-06 21,13.46,69532.0,24.5,,5165.824665676077
718,2019-08-06 22,12.44,0,23.2,,0.0
719,2019-08-06 23,11.88,0,22.2,,0.0
720,2019-08-07 00,10.840000000000002,0,21.7,,0.0
721,2019-08-07 01,10.26,0,20.6,,0.0
722,2019-08-07 02,10.34,0,20.1,,0.0
723,2019-08-07 03,10.22,0,19.2,,0.0
724,2019-08-07 04,9.98,0,18.0,,0.0
725,2019-08-07 05,10.66,0,18.6,,0.0
726,2019-08-07 06,12.8,0,17.2,,0.0
727,2019-08-07 07,22.18,0,18.5,,0.0
728,2019-08-07 08,32.42,0,17.6,,0.0
729,2019-08-07 09,36.96,0,17.3,,0.0
730,2019-08-07 10,35.78,21762.0,18.6,,608.2168809390721
731,2019-08-07 11,37.92,632376.0,21.3,,16676.58227848101
732,2019-08-07 12,32.46,1411.11,23.6,,43.472273567467646
733,2019-08-07 13,34.54,2030441.0,24.7,,58785.20555877244
734,2019-08-07 14,38.8,2444.37,26.6,,62.999226804123715
735,2019-08-07 15,40.22,2681.25,27.0,,66.66459472899055
736,2019-08-07 16,36.34,2720858.0,28.1,,74872.26197028067
737,2019-08-07 17,28.04,2515.62,28.3,,89.71540656205421
738,2019-08-07 18,24.08,2140864.0,28.5,,88906.31229235881
739,2019-08-07 19,18.8,1602987.0,28.7,,85265.26595744681
740,2019-08-07 20,16.24,889.87,27.6,,54.79495073891626
741,2019-08-07 21,14.02,50809.0,25.2,,3624.037089871612
742,2019-08-07 22,12.84,0,23.1,,0.0
743,2019-08-07 23,12.12,0,22.2,,0.0
744,2019-08-08 00,11.9,0,21.4,,0.0
745,2019-08-08 01,11.72,0,20.7,,0.0
746,2019-08-08 02,11.48,0,20.2,,0.0
747,2019-08-08 03,11.4,0,18.5,,0.0
748,2019-08-08 04,11.18,0,17.1,,0.0
749,2019-08-08 05,11.739999999999998,0,17.0,,0.0
750,2019-08-08 06,12.18,0,16.2,,0.0
751,2019-08-08 07,22.44,0,15.1,,0.0
752,2019-08-08 08,33.8,0,14.7,,0.0
753,2019-08-08 09,34.7,0,13.3,,0.0
754,2019-08-08 10,38.48,21247.0,13.6,,552.1569646569646
755,2019-08-08 11,38.84,639576.0,18.9,,16466.941297631307
756,2019-08-08 12,33.32,1407559.0,22.2,,42243.66746698679
757,2019-08-08 13,34.379999999999995,2035899.0,26.4,,59217.539267015716
758,2019-08-08 14,39.18,2456248.0,27.9,,62691.373149566105
759,2019-08-08 15,36.94,2665086.0,29.4,,72146.34542501354
760,2019-08-08 16,34.82,2701.2,30.3,,77.57610568638712
761,2019-08-08 17,29.48,2524022.0,30.0,,85618.11397557666
762,2019-08-08 18,24.9,2166975.0,30.5,,87027.10843373495
763,2019-08-08 19,15.36,1630565.0,29.9,,106156.57552083334
764,2019-08-08 20,13.62,909325.0,29.3,,66763.95007342144
765,2019-08-08 21,13.48,45316.0,26.0,,3361.721068249258
766,2019-08-08 22,13.02,0,23.9,,0.0
767,2019-08-08 23,12.5,0,21.6,,0.0
768,2019-08-09 00,11.54,0,20.6,,0.0
769,2019-08-09 01,11.16,0,19.8,,0.0
770,2019-08-09 02,11.420000000000002,0,18.6,,0.0
771,2019-08-09 03,10.88,0,18.6,,0.0
772,2019-08-09 04,10.42,0,17.4,,0.0
773,2019-08-09 05,11.2,0,17.9,,0.0
774,2019-08-09 06,11.08,0,15.9,,0.0
775,2019-08-09 07,20.88,0,15.3,,0.0
776,2019-08-09 08,33.3,0,14.7,,0.0
777,2019-08-09 09,41.76,0,14.0,,0.0
778,2019-08-09 10,40.94000000000001,27726.0,14.1,,677.2349780166095
779,2019-08-09 11,41.86,564209.0,19.6,,13478.475871954133
780,2019-08-09 12,36.84,1408226.0,23.3,,38225.461454940276
781,2019-08-09 13,36.18,2007513.0,27.7,,55486.81592039801
782,2019-08-09 14,38.74,2451.45,29.3,,63.27955601445534
783,2019-08-09 15,37.0,2542008.0,29.5,,68702.91891891892
784,2019-08-09 16,27.6,1601027.0,28.3,,58008.22463768116
785,2019-08-09 17,21.78,2716.78,29.9,,124.73737373737374
786,2019-08-09 18,17.220000000000002,1899123.0,30.6,,110285.88850174214
787,2019-08-09 19,15.46,1383738.0,30.2,,89504.39844760673
788,2019-08-09 20,14.739999999999998,715769.0,29.3,,48559.63364993216
789,2019-08-09 21,14.7,62154.0,27.3,,4228.163265306122
790,2019-08-09 22,13.86,0,25.7,,0.0
791,2019-08-09 23,13.14,0,24.3,,0.0
792,2019-08-10 00,12.96,0,23.2,,0.0
793,2019-08-10 01,12.68,0,22.7,,0.0
794,2019-08-10 02,12.68,0,20.9,,0.0
795,2019-08-10 03,12.56,0,20.7,,0.0
796,2019-08-10 04,12.24,0,19.8,,0.0
797,2019-08-10 05,12.78,0,19.2,,0.0
798,2019-08-10 06,12.3,0,18.2,,0.0
799,2019-08-10 07,15.48,0,17.0,,0.0
800,2019-08-10 08,21.42,0,16.6,,0.0
801,2019-08-10 09,24.52,0,16.0,,0.0
802,2019-08-10 10,25.4,29.91,15.7,,1.1775590551181103
803,2019-08-10 11,26.16,537273.0,19.0,,20537.95871559633
804,2019-08-10 12,21.980000000000004,1398497.0,24.5,,63625.887170154674
805,2019-08-10 13,20.18,2004109.0,29.6,,99311.64519326066
806,2019-08-10 14,20.4,1448741.0,28.7,,71016.71568627452
807,2019-08-10 15,21.04,2452915.0,31.0,,116583.41254752853
808,2019-08-10 16,20.0,2151717.0,31.1,,107585.85
809,2019-08-10 17,18.68,2671552.0,30.6,,143016.70235546038
810,2019-08-10 18,17.98,1946704.0,30.7,,108270.52280311457
811,2019-08-10 19,17.96,1611318.0,31.6,,89717.03786191536
812,2019-08-10 20,17.459999999999994,898581.0,30.3,,51465.12027491411
813,2019-08-10 21,17.66,49095.0,27.6,,2780.0113250283125
814,2019-08-10 22,17.540000000000006,0,25.1,,0.0
815,2019-08-10 23,17.340000000000003,0,24.2,,0.0
816,2019-08-11 00,17.12,0,22.6,,0.0
817,2019-08-11 01,16.7,0,21.5,,0.0
818,2019-08-11 02,16.8,0,20.8,,0.0
819,2019-08-11 03,16.580000000000002,0,19.9,,0.0
820,2019-08-11 04,16.4,0,18.2,,0.0
821,2019-08-11 05,16.5,0,17.6,,0.0
822,2019-08-11 06,16.04,0,16.7,,0.0
823,2019-08-11 07,15.38,0,16.7,,0.0
824,2019-08-11 08,17.24,0,15.4,,0.0
825,2019-08-11 09,18.92,0,14.9,,0.0
826,2019-08-11 10,19.46,25481.0,15.2,,1309.4039054470709
827,2019-08-11 11,19.12,656713.0,19.4,,34346.91422594142
828,2019-08-11 12,18.34,1413913.0,24.3,,77094.49291166848
829,2019-08-11 13,18.58,2036314.0,29.9,,109597.09364908504
830,2019-08-11 14,18.48,2400652.0,30.4,,129905.41125541125
831,2019-08-11 15,18.3,2349871.0,31.1,,128408.25136612021
832,2019-08-11 16,18.36,2783314.0,32.1,,151596.62309368193
833,2019-08-11 17,18.42,2294022.0,31.9,,124539.73941368077
834,2019-08-11 18,18.28,2311043.0,32.3,,126424.67177242888
835,2019-08-11 19,18.56,1271036.0,31.8,,68482.54310344828
836,2019-08-11 20,17.92,661648.0,30.7,,36922.32142857143
837,2019-08-11 21,17.96,55092.0,28.2,,3067.4832962138084
838,2019-08-11 22,17.74,0,26.5,,0.0
839,2019-08-11 23,17.86,0,26.2,,0.0
840,2019-08-12 00,17.46,0,25.9,,0.0
841,2019-08-12 01,17.14,0,26.1,,0.0
842,2019-08-12 02,17.060000000000002,0,25.3,,0.0
843,2019-08-12 03,17.08,0,24.3,,0.0
844,2019-08-12 04,16.84,0,25.0,,0.0
845,2019-08-12 05,17.32,0,21.3,,0.0
846,2019-08-12 06,17.380000000000006,0,20.7,,0.0
847,2019-08-12 07,23.92,0,20.2,,0.0
848,2019-08-12 08,33.2,0,19.3,,0.0
849,2019-08-12 09,40.88,0,18.3,,0.0
850,2019-08-12 10,46.16,24.17,18.3,,0.5236135181975737
851,2019-08-12 11,47.84,657689.0,23.0,,13747.679765886287
852,2019-08-12 12,37.76000000000001,1390819.0,28.2,,36833.13029661016
853,2019-08-12 13,37.74,2053773.0,31.0,,54418.99841017488
854,2019-08-12 14,41.78,2442585.0,30.6,,58463.02058401149
855,2019-08-12 15,43.26000000000001,2590671.0,31.1,,59886.06102635227
856,2019-08-12 16,40.08,2814826.0,32.1,,70230.18962075848
857,2019-08-12 17,36.18,2594159.0,32.3,,71701.46489773356
858,2019-08-12 18,30.74,2167712.0,31.1,,70517.63175016266
859,2019-08-12 19,27.18,1624415.0,32.2,,59765.08462104489
860,2019-08-12 20,25.44,880889.0,31.1,,34626.13993710692
861,2019-08-12 21,25.24,51442.0,28.5,,2038.1141045958798
862,2019-08-12 22,24.540000000000006,0,27.0,,0.0
863,2019-08-12 23,23.56,0,24.9,,0.0
864,2019-08-13 00,23.3,0,24.1,,0.0
865,2019-08-13 01,22.3,0,21.9,,0.0
866,2019-08-13 02,19.56,0,20.2,,0.0
867,2019-08-13 03,18.16,0,20.0,,0.0
868,2019-08-13 04,17.64,0,20.5,,0.0
869,2019-08-13 05,18.66,0,19.0,,0.0
870,2019-08-13 06,18.82,0,17.3,,0.0
871,2019-08-13 07,21.16,0,16.6,,0.0
872,2019-08-13 08,25.52,0,16.5,,0.0
873,2019-08-13 09,42.26000000000001,0,15.5,,0.0
874,2019-08-13 10,44.56,32163.0,16.0,,721.7908438061041
875,2019-08-13 11,44.40000000000001,639608.0,20.0,,14405.58558558558
876,2019-08-13 12,37.62000000000001,1408584.0,24.0,,37442.42424242423
877,2019-08-13 13,37.78,2024734.0,27.3,,53592.74748544203
878,2019-08-13 14,42.2,2431465.0,30.8,,57617.654028436016
879,2019-08-13 15,41.62000000000001,2618495.0,31.5,,62914.34406535318
880,2019-08-13 16,42.64,2746129.0,31.6,,64402.65009380863
881,2019-08-13 17,33.40000000000001,2532988.0,32.0,,75837.96407185626
882,2019-08-13 18,27.12,2154928.0,32.1,,79458.99705014749
883,2019-08-13 19,21.68,1621974.0,31.9,,74814.29889298893
884,2019-08-13 20,19.14,849391.0,30.6,,44377.795193312435
885,2019-08-13 21,18.3,56365.0,28.0,,3080.054644808743
886,2019-08-13 22,17.240000000000002,0,25.4,,0.0
887,2019-08-13 23,16.380000000000006,0,23.0,,0.0
888,2019-08-14 00,15.8,0,22.1,,0.0
889,2019-08-14 01,15.579999999999998,0,21.5,,0.0
890,2019-08-14 02,15.84,0,19.1,,0.0
891,2019-08-14 03,15.56,0,18.9,,0.0
892,2019-08-14 04,15.04,0,17.5,,0.0
893,2019-08-14 05,15.2,0,17.8,,0.0
894,2019-08-14 06,15.82,0,16.9,,0.0
895,2019-08-14 07,26.78,0,15.9,,0.0
896,2019-08-14 08,39.12,0,15.0,,0.0
897,2019-08-14 09,48.86,0,14.6,,0.0
898,2019-08-14 10,49.44,32.24,14.4,,0.6521035598705502
899,2019-08-14 11,52.74,639204.0,19.0,,12119.908987485778
900,2019-08-14 12,44.1,1386727.0,22.6,,31445.056689342404
901,2019-08-14 13,47.0,1998216.0,27.4,,42515.234042553195
902,2019-08-14 14,48.22,2444636.0,29.8,,50697.55288262132
903,2019-08-14 15,48.32,2683413.0,30.7,,55534.209437086094
904,2019-08-14 16,46.56,2719.14,30.8,,58.40077319587628
905,2019-08-14 17,35.62000000000001,2546051.0,31.8,,71478.13026389666
906,2019-08-14 18,29.3,2063513.0,31.5,,70427.06484641638
907,2019-08-14 19,22.48,1550.91,31.0,,68.99065836298932
908,2019-08-14 20,19.6,852155.0,29.9,,43477.295918367345
909,2019-08-14 21,19.22,63603.0,28.0,,3309.209157127992
910,2019-08-14 22,18.26,0,25.7,,0.0
911,2019-08-14 23,17.759999999999994,0,23.9,,0.0
912,2019-08-15 00,17.58,0,23.3,,0.0
913,2019-08-15 01,16.52,0,23.8,,0.0
914,2019-08-15 02,16.599999999999998,0,21.1,,0.0
915,2019-08-15 03,16.36,0,18.7,,0.0
916,2019-08-15 04,15.84,0,17.9,,0.0
917,2019-08-15 05,16.439999999999998,0,17.9,,0.0
918,2019-08-15 06,16.86,0,16.8,,0.0
919,2019-08-15 07,24.32,0,16.6,,0.0
920,2019-08-15 08,39.58,0,16.9,,0.0
921,2019-08-15 09,40.86,0,17.1,,0.0
922,2019-08-15 10,41.86,32544.0,18.0,,777.4486383182035
923,2019-08-15 11,39.78,699145.0,21.3,,17575.28908999497
924,2019-08-15 12,35.14,1482395.0,23.9,,42185.40125213432
925,2019-08-15 13,38.24,2110.16,25.0,,55.18200836820083
926,2019-08-15 14,41.31999999999999,2501044.0,26.0,,60528.65440464667
927,2019-08-15 15,40.5,2747439.0,28.4,,67838.0
928,2019-08-15 16,39.36,2779236.0,28.7,,70610.67073170732
929,2019-08-15 17,34.44,2582842.0,29.4,,74995.41231126597
930,2019-08-15 18,26.9,2220889.0,29.1,,82560.92936802974
931,2019-08-15 19,21.0,1616348.0,29.0,,76968.95238095238
932,2019-08-15 20,18.1,889213.0,27.7,,49127.79005524862
933,2019-08-15 21,16.96,62273.0,26.3,,3671.757075471698
934,2019-08-15 22,16.04,0,24.4,,0.0
935,2019-08-15 23,15.34,0,23.6,,0.0
936,2019-08-16 00,14.8,0,22.6,,0.0
937,2019-08-16 01,14.84,0,21.2,,0.0
938,2019-08-16 02,14.739999999999998,0,20.4,,0.0
